date,year,month,product,region,scenario,channel,subregion,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-09-01,2023,9,Footwear,International,Pessimistic,Wholesale,Delhi,1.0,0.835,0.8992,1.0304,0.1213,0.6752,0,24757.0,39.04,966509.94,452136.41,514373.53,96650.99,193301.99,224420.55,50.0,224370.55,18.67,51600.93,172750.95
2023-09-01,2023,9,Footwear,International,Pessimistic,Outlet,Noida,1.0,0.835,0.8992,1.0304,0.2258,0.7166,0,26276.0,37.77,992427.66,464260.8,528166.86,99242.77,198485.53,230438.56,50.0,230388.56,18.67,52985.08,177384.82
2023-09-01,2023,9,Footwear,International,Pessimistic,Outlet,Gurugram,1.0,0.835,0.8992,1.0304,0.1495,0.686,0,25152.0,38.7,973345.92,455334.3,518011.62,97334.59,194669.18,226007.85,50.0,225957.85,18.67,51966.01,173973.17
2023-09-01,2023,9,Footwear,International,Pessimistic,Outlet,Delhi,1.0,0.835,0.8992,1.0304,0.0778,0.659,0,24164.0,39.57,956157.21,447293.37,508863.84,95615.72,191231.44,222016.68,50.0,221966.68,18.67,51048.04,170899.97
2023-09-01,2023,9,Footwear,International,Turnaround,Physical Stores,Noida,1.0,0.835,0.8992,1.0304,0.0183,0.5921,0,21710.0,44.22,960110.09,449142.54,510967.55,96011.01,192022.02,222934.53,50.0,222884.53,18.67,51259.15,171606.71
2023-09-01,2023,9,Footwear,International,Turnaround,Physical Stores,Gurugram,1.0,0.835,0.8992,1.0304,0.0715,0.6096,0,22352.0,43.51,972617.41,454993.5,517623.91,97261.74,194523.48,225838.69,50.0,225788.69,18.67,51927.1,173842.92
2023-09-01,2023,9,Footwear,International,Turnaround,Physical Stores,Delhi,1.0,0.835,0.8992,1.0304,0.1452,0.6352,0,23291.0,42.53,990577.77,463395.41,527182.35,99057.78,198115.55,230009.02,50.0,229959.02,18.67,52886.28,177054.08
2023-09-01,2023,9,Footwear,International,Turnaround,E-Commerce,Noida,1.0,0.835,0.8992,1.0304,0.2171,0.6618,0,24266.0,41.57,1008802.32,471920.92,536881.41,100880.23,201760.46,234240.71,50.0,234190.71,18.67,53859.57,180312.47
2023-09-01,2023,9,Footwear,International,Turnaround,E-Commerce,Gurugram,1.0,0.835,0.8992,1.0304,0.1195,0.6261,0,22957.0,42.87,984240.8,460430.96,523809.84,98424.08,196848.16,228537.6,50.0,228487.6,18.67,52547.86,175921.08
2023-09-01,2023,9,Footwear,International,Turnaround,E-Commerce,Delhi,1.0,0.835,0.8992,1.0304,0.1965,0.6541,0,23981.0,41.85,1003511.13,469445.68,534065.45,100351.11,200702.23,233012.11,50.0,232962.11,18.67,53576.99,179366.45
2023-09-01,2023,9,Footwear,International,Turnaround,Mobile App,Noida,1.0,0.835,0.8992,1.0304,0.0247,0.5942,0,21787.0,44.14,961611.49,449844.9,511766.6,96161.15,192322.3,223283.15,50.0,223233.15,18.67,51339.33,171875.15
2023-09-01,2023,9,Footwear,International,Turnaround,Mobile App,Gurugram,1.0,0.835,0.8992,1.0304,0.251,0.675,0,24749.0,41.12,1017667.66,476068.15,541599.51,101766.77,203533.53,236299.21,50.0,236249.21,18.67,54333.03,181897.52
2023-09-01,2023,9,Footwear,International,Turnaround,Mobile App,Delhi,1.0,0.835,0.8992,1.0304,0.0239,0.594,0,21777.0,44.15,961428.18,449759.14,511669.03,96142.82,192285.64,223240.58,50.0,223190.58,18.67,51329.54,171842.37
2023-09-01,2023,9,Footwear,International,Turnaround,Wholesale,Noida,1.0,0.835,0.8992,1.0304,0.1503,0.6371,0,23358.0,42.46,991833.55,463982.87,527850.68,99183.35,198366.71,230300.61,50.0,230250.61,18.67,52953.35,177278.6
2023-09-01,2023,9,Footwear,International,Turnaround,Wholesale,Gurugram,1.0,0.835,0.8992,1.0304,0.1267,0.6287,0,23050.0,42.78,985998.07,461253.02,524745.06,98599.81,197199.61,228945.63,50.0,228895.63,18.67,52641.7,176235.27
2023-09-01,2023,9,Footwear,International,Turnaround,Wholesale,Delhi,1.0,0.835,0.8992,1.0304,0.2431,0.6719,0,24635.0,41.23,1015586.07,475094.38,540491.7,101558.61,203117.21,235815.87,50.0,235765.87,18.67,54221.86,181525.35
2023-09-01,2023,9,Footwear,International,Turnaround,Outlet,Noida,1.0,0.835,0.8992,1.0304,0.3068,0.6976,0,25578.0,40.37,1032672.42,483087.43,549585.0,103267.24,206534.48,239783.27,50.0,239733.27,18.67,55134.36,184580.25
2023-09-01,2023,9,Footwear,International,Turnaround,Outlet,Gurugram,1.0,0.835,0.8992,1.0304,0.2102,0.6592,0,24170.0,41.66,1007019.67,471086.98,535932.68,100701.97,201403.93,233826.78,50.0,233776.78,18.67,53764.37,179993.75
2023-09-01,2023,9,Footwear,International,Turnaround,Outlet,Delhi,1.0,0.835,0.8992,1.0304,0.1684,0.6436,0,23599.0,42.22,996381.12,466110.24,530270.88,99638.11,199276.22,231356.54,50.0,231306.54,18.67,53196.21,178091.67
2023-09-01,2023,9,Accessories,Northeast US,Base,Physical Stores,Noida,1.0,0.835,1.0311,1.0304,0.5681,0.7523,0,78242.0,52.1,4076570.47,1913236.01,2163334.46,407657.05,815314.09,940363.32,50.0,940313.32,18.67,216267.77,724026.89
2023-09-01,2023,9,Accessories,Northeast US,Base,Physical Stores,Gurugram,1.0,0.835,1.0311,1.0304,0.2887,0.6326,0,65795.0,57.37,3774443.68,1771440.38,2003003.3,377444.37,754888.74,870670.19,50.0,870620.19,18.67,200238.35,670363.18
2023-09-01,2023,9,Accessories,Northeast US,Base,Physical Stores,Delhi,1.0,0.835,1.0311,1.0304,0.066,0.5572,0,57947.0,61.56,3567264.17,1674205.88,1893058.29,356726.42,713452.83,822879.04,50.0,822829.04,18.67,189246.39,633563.99
2023-09-01,2023,9,Accessories,Northeast US,Base,E-Commerce,Noida,1.0,0.835,1.0311,1.0304,0.0532,0.5532,0,57539.0,61.8,3556065.52,1668950.08,1887115.45,355606.55,711213.1,820295.79,50.0,820245.79,18.67,188652.24,631574.89
2023-09-01,2023,9,Accessories,Northeast US,Base,E-Commerce,Gurugram,1.0,0.835,1.0311,1.0304,0.1855,0.5958,0,61965.0,59.31,3675140.56,1724834.96,1950305.6,367514.06,735028.11,847763.44,50.0,847713.44,18.67,194969.8,652724.97
2023-09-01,2023,9,Accessories,Northeast US,Base,E-Commerce,Delhi,1.0,0.835,1.0311,1.0304,0.2986,0.6363,0,66182.0,57.18,3784293.85,1776063.31,2008230.54,378429.38,756858.77,872942.38,50.0,872892.38,18.67,200760.95,672112.76
2023-09-01,2023,9,Accessories,Northeast US,Base,Mobile App,Noida,1.0,0.835,1.0311,1.0304,0.0967,0.5667,0,58940.0,60.98,3594300.48,1686894.69,1907405.79,359430.05,718860.1,829115.64,50.0,829065.64,18.67,190680.8,638366.17
2023-09-01,2023,9,Accessories,Northeast US,Base,Mobile App,Gurugram,1.0,0.835,1.0311,1.0304,0.1769,0.5929,0,61662.0,59.47,3667143.65,1721081.81,1946061.84,366714.36,733428.73,845918.75,50.0,845868.75,18.67,194545.52,651304.56
2023-09-01,2023,9,Accessories,Northeast US,Base,Mobile App,Delhi,1.0,0.835,1.0311,1.0304,0.3479,0.6554,0,68164.0,56.25,3834249.85,1799508.91,2034740.94,383424.98,766849.97,884465.99,50.0,884415.99,18.67,203411.38,680985.94
2023-09-01,2023,9,Accessories,Northeast US,Base,Wholesale,Noida,1.0,0.835,1.0311,1.0304,0.342,0.6531,0,67921.0,56.36,3828166.63,1796653.9,2031512.73,382816.66,765633.33,883062.74,50.0,883012.74,18.67,203088.64,679905.44
2023-09-01,2023,9,Accessories,Northeast US,Base,Wholesale,Gurugram,1.0,0.835,1.0311,1.0304,0.1922,0.5981,0,62205.0,59.18,3681468.45,1727804.79,1953663.66,368146.85,736293.69,849223.12,50.0,849173.12,18.67,195305.53,653848.93
2023-09-01,2023,9,Accessories,Northeast US,Base,Wholesale,Delhi,1.0,0.835,1.0311,1.0304,0.1608,0.5875,0,61101.0,59.77,3652286.68,1714109.06,1938177.62,365228.67,730457.34,842491.62,50.0,842441.62,18.67,193757.28,648665.67
2023-09-01,2023,9,Accessories,Northeast US,Base,Outlet,Noida,1.0,0.835,1.0311,1.0304,0.6493,0.7937,0,82554.0,50.57,4174933.25,1959400.1,2215533.14,417493.32,834986.65,963053.17,50.0,963003.17,18.67,221486.44,741498.07
2023-09-01,2023,9,Accessories,Northeast US,Base,Outlet,Gurugram,1.0,0.835,1.0311,1.0304,0.2476,0.6175,0,64228.0,58.14,3734204.8,1752555.27,1981649.53,373420.48,746840.96,861388.09,50.0,861338.09,18.67,198103.47,663215.95
2023-09-01,2023,9,Accessories,Northeast US,Base,Outlet,Delhi,1.0,0.835,1.0311,1.0304,0.0923,0.5653,0,58796.0,61.07,3590403.76,1685065.86,1905337.89,359040.38,718080.75,828216.77,50.0,828166.77,18.67,190474.06,637674.04
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Physical Stores,Noida,1.0,0.835,1.0311,1.0304,0.1588,0.5247,0,54574.0,68.79,3753871.99,1761785.57,1992086.41,375387.2,750774.4,865924.82,50.0,865874.82,18.67,199146.91,666709.24
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Physical Stores,Gurugram,1.0,0.835,1.0311,1.0304,0.1211,0.5137,0,53425.0,69.6,3718559.02,1745212.32,1973346.7,371855.9,743711.8,857779.0,50.0,857729.0,18.67,197273.38,660436.95
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Physical Stores,Delhi,1.0,0.835,1.0311,1.0304,0.3948,0.603,0,62714.0,63.67,3993146.35,1874082.99,2119063.36,399314.64,798629.27,921119.46,50.0,921069.46,18.67,211841.68,709209.11
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,E-Commerce,Noida,1.0,0.835,1.0311,1.0304,0.1378,0.5185,0,53930.0,69.24,3734140.16,1752524.94,1981615.23,373414.02,746828.03,861373.18,50.0,861323.18,18.67,198100.04,663204.47
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,E-Commerce,Gurugram,1.0,0.835,1.0311,1.0304,0.1157,0.5121,0,53266.0,69.72,3713630.56,1742899.27,1970731.29,371363.06,742726.11,856642.12,50.0,856592.12,18.67,197011.89,659561.56
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,E-Commerce,Delhi,1.0,0.835,1.0311,1.0304,0.2363,0.5486,0,57056.0,67.11,3828807.35,1796954.61,2031852.75,382880.74,765761.47,883210.54,50.0,883160.54,18.67,203122.63,680019.24
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Mobile App,Noida,1.0,0.835,1.0311,1.0304,0.1447,0.5206,0,54140.0,69.09,3740593.27,1755553.54,1985039.73,374059.33,748118.65,862861.75,50.0,862811.75,18.67,198442.41,664350.67
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Mobile App,Gurugram,1.0,0.835,1.0311,1.0304,0.3714,0.5945,0,61827.0,64.18,3967935.43,1862250.88,2105684.55,396793.54,793587.09,915303.92,50.0,915253.92,18.67,210504.11,704731.15
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Mobile App,Delhi,1.0,0.835,1.0311,1.0304,0.2923,0.5669,0,58960.0,65.89,3885102.68,1823375.4,2061727.27,388510.27,777020.54,896196.47,50.0,896146.47,18.67,206109.39,690018.41
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Wholesale,Noida,1.0,0.835,1.0311,1.0304,0.1278,0.5156,0,53626.0,69.46,3724772.52,1748128.47,1976644.05,372477.25,744954.5,859212.29,50.0,859162.29,18.67,197603.03,661540.59
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Wholesale,Gurugram,1.0,0.835,1.0311,1.0304,0.066,0.4982,0,51815.0,70.8,3668321.25,1721634.48,1946686.77,366832.12,733664.25,846190.39,50.0,846140.39,18.67,194608.0,651513.73
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Wholesale,Delhi,1.0,0.835,1.0311,1.0304,0.1575,0.5243,0,54534.0,68.81,3752659.79,1761216.66,1991443.13,375265.98,750531.96,865645.19,50.0,865595.19,18.67,199082.6,666493.93
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Outlet,Noida,1.0,0.835,1.0311,1.0304,0.1168,0.5124,0,53297.0,69.7,3714587.09,1743348.19,1971238.9,371458.71,742917.42,856862.77,50.0,856812.77,18.67,197062.64,659731.46
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Outlet,Gurugram,1.0,0.835,1.0311,1.0304,0.1006,0.5079,0,52820.0,70.05,3699766.47,1736392.51,1963373.96,369976.65,739953.29,853444.02,50.0,853394.02,18.67,196276.33,657099.02
2023-09-01,2023,9,Accessories,Northeast US,Optimistic,Outlet,Delhi,1.0,0.835,1.0311,1.0304,0.2052,0.5388,0,56041.0,67.78,3798402.53,1782684.87,2015717.66,379840.25,759680.51,876196.9,50.0,876146.9,18.67,201509.49,674618.74
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Physical Stores,Noida,1.0,0.835,1.0311,1.0304,0.1673,0.6911,0,71876.0,48.92,3515867.75,1650084.26,1865783.49,351586.77,703173.55,811023.16,50.0,810973.16,18.67,186519.53,624434.96
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Physical Stores,Gurugram,1.0,0.835,1.0311,1.0304,0.0882,0.6611,0,68755.0,50.14,3447175.41,1617845.24,1829330.18,344717.54,689435.08,795177.55,50.0,795127.55,18.67,182875.04,612233.84
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Physical Stores,Delhi,1.0,0.835,1.0311,1.0304,0.1793,0.6958,0,72372.0,48.73,3526634.85,1655137.53,1871497.32,352663.49,705326.97,813506.87,50.0,813456.87,18.67,187090.79,626347.41
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,E-Commerce,Noida,1.0,0.835,1.0311,1.0304,0.0429,0.6448,0,67060.0,50.84,3409156.86,1600002.18,1809154.68,340915.69,681831.37,786407.62,50.0,786357.62,18.67,180857.96,605480.99
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,E-Commerce,Gurugram,1.0,0.835,1.0311,1.0304,0.2944,0.744,0,77379.0,46.95,3633066.09,1705088.36,1927977.73,363306.61,726613.22,838057.9,50.0,838007.9,18.67,192737.52,645251.71
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,E-Commerce,Delhi,1.0,0.835,1.0311,1.0304,0.0901,0.6617,0,68825.0,50.11,3448752.93,1618585.6,1830167.32,344875.29,689750.59,795541.45,50.0,795491.45,18.67,182958.74,612514.04
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Mobile App,Noida,1.0,0.835,1.0311,1.0304,0.2267,0.715,0,74369.0,48.0,3569557.51,1675282.2,1894275.31,356955.75,713911.5,823408.06,50.0,823358.06,18.67,189368.06,633971.33
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Mobile App,Gurugram,1.0,0.835,1.0311,1.0304,0.1441,0.6821,0,70940.0,49.27,3495442.05,1640497.97,1854944.08,349544.2,699088.41,806311.46,50.0,806261.46,18.67,185435.84,620806.95
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Mobile App,Delhi,1.0,0.835,1.0311,1.0304,0.2481,0.724,0,75302.0,47.67,3589395.38,1684592.61,1904802.77,358939.54,717879.08,827984.16,50.0,827934.16,18.67,190420.56,637494.93
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Wholesale,Noida,1.0,0.835,1.0311,1.0304,0.183,0.6973,0,72524.0,48.67,3529922.09,1656680.31,1873241.78,352992.21,705984.42,814265.15,50.0,814215.15,18.67,187265.19,626931.29
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Wholesale,Gurugram,1.0,0.835,1.0311,1.0304,0.3922,0.7891,0,82070.0,45.44,3729344.52,1750274.22,1979070.3,372934.45,745868.9,860266.94,50.0,860216.94,18.67,197845.6,662352.67
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Wholesale,Delhi,1.0,0.835,1.0311,1.0304,0.3516,0.7699,0,80072.0,46.07,3688716.59,1731206.52,1957510.07,368871.66,737743.32,850895.09,50.0,850845.09,18.67,195690.08,655136.34
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Outlet,Noida,1.0,0.835,1.0311,1.0304,0.0243,0.6383,0,66384.0,51.12,3393834.15,1592810.85,1801023.3,339383.42,678766.83,782873.05,50.0,782823.05,18.67,180045.01,602759.38
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Outlet,Gurugram,1.0,0.835,1.0311,1.0304,0.0912,0.6622,0,68870.0,50.09,3449748.38,1619052.8,1830695.59,344974.84,689949.68,795771.07,50.0,795721.07,18.67,183011.55,612690.85
2023-09-01,2023,9,Accessories,Northeast US,Pessimistic,Outlet,Delhi,1.0,0.835,1.0311,1.0304,0.0889,0.6613,0,68780.0,50.13,3447734.03,1618107.41,1829626.62,344773.4,689546.81,795306.41,50.0,795256.41,18.67,182904.68,612333.06
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Physical Stores,Noida,1.0,0.835,1.0311,1.0304,0.1852,0.6481,0,67404.0,53.38,3598279.73,1688762.25,1909517.48,359827.97,719655.95,830033.56,50.0,829983.56,18.67,190891.92,639072.97
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Physical Stores,Gurugram,1.0,0.835,1.0311,1.0304,0.1911,0.6503,0,67631.0,53.28,3603646.66,1691281.09,1912365.57,360364.67,720729.33,831271.57,50.0,831221.57,18.67,191176.67,640026.24
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Physical Stores,Delhi,1.0,0.835,1.0311,1.0304,0.098,0.617,0,64169.0,54.86,3520480.38,1652249.08,1868231.3,352048.04,704096.08,812087.18,50.0,812037.18,18.67,186764.26,625254.26
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,E-Commerce,Noida,1.0,0.835,1.0311,1.0304,0.1911,0.6503,0,67630.0,53.28,3603626.2,1691271.49,1912354.72,360362.62,720725.24,831266.85,50.0,831216.85,18.67,191175.58,640022.6
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,E-Commerce,Gurugram,1.0,0.835,1.0311,1.0304,0.3373,0.7085,0,73685.0,50.81,3743625.2,1756976.5,1986648.7,374362.52,748725.04,863561.14,50.0,863511.14,18.67,198603.27,664889.2
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,E-Commerce,Delhi,1.0,0.835,1.0311,1.0304,0.1459,0.6338,0,65914.0,54.05,3562711.03,1672068.98,1890642.05,356271.1,712542.21,821828.74,50.0,821778.74,18.67,189004.82,632755.26
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Mobile App,Noida,1.0,0.835,1.0311,1.0304,0.1401,0.6317,0,65701.0,54.15,3557573.44,1669657.78,1887915.66,355757.34,711514.69,820643.63,50.0,820593.63,18.67,188732.24,631842.72
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Mobile App,Gurugram,1.0,0.835,1.0311,1.0304,0.1435,0.6329,0,65825.0,54.09,3560561.13,1671059.98,1889501.15,356056.11,712112.23,821332.82,50.0,821282.82,18.67,188890.75,632373.39
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Mobile App,Delhi,1.0,0.835,1.0311,1.0304,0.1862,0.6484,0,67442.0,53.37,3599176.66,1689183.21,1909993.46,359917.67,719835.33,830240.46,50.0,830190.46,18.67,190939.51,639232.28
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Wholesale,Noida,1.0,0.835,1.0311,1.0304,0.1902,0.6499,0,67598.0,53.3,3602860.85,1690912.29,1911948.56,360286.08,720572.17,831090.31,50.0,831040.31,18.67,191134.98,639886.66
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Wholesale,Gurugram,1.0,0.835,1.0311,1.0304,0.2387,0.6684,0,69516.0,52.48,3647950.6,1712074.03,1935876.57,364795.06,729590.12,841491.39,50.0,841441.39,18.67,193527.23,647895.5
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Wholesale,Delhi,1.0,0.835,1.0311,1.0304,0.2254,0.6632,0,68980.0,52.7,3635421.78,1706193.94,1929227.84,363542.18,727084.36,838601.3,50.0,838551.3,18.67,192862.51,645670.13
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Outlet,Noida,1.0,0.835,1.0311,1.0304,0.0953,0.6161,0,64073.0,54.91,3518127.86,1651144.99,1866982.87,351812.79,703625.57,811544.52,50.0,811494.52,18.67,186639.45,624836.4
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Outlet,Gurugram,1.0,0.835,1.0311,1.0304,0.1289,0.6277,0,65286.0,54.34,3547577.56,1664966.46,1882611.09,354757.76,709515.51,818337.83,50.0,818287.83,18.67,188201.91,630067.25
2023-09-01,2023,9,Accessories,Northeast US,Turnaround,Outlet,Delhi,1.0,0.835,1.0311,1.0304,0.0719,0.6081,0,63246.0,55.31,3497862.02,1641633.72,1856228.3,349786.2,699572.4,806869.69,50.0,806819.69,18.67,185564.24,621236.79
2023-09-01,2023,9,Accessories,Southeast US,Base,Physical Stores,Noida,1.0,0.835,0.9777,1.0304,0.1163,0.5947,0,61857.0,59.37,3672298.21,1717676.0,1954622.21,367229.82,734459.64,852932.75,50.0,852882.75,18.67,196158.74,656705.34
2023-09-01,2023,9,Accessories,Southeast US,Base,Physical Stores,Gurugram,1.0,0.835,0.9777,1.0304,0.2639,0.6472,0,67314.0,56.64,3812906.85,1783444.1,2029462.75,381290.69,762581.37,885590.69,50.0,885540.69,18.67,203670.07,681851.96
2023-09-01,2023,9,Accessories,Southeast US,Base,Physical Stores,Delhi,1.0,0.835,0.9777,1.0304,0.1232,0.5971,0,62097.0,59.24,3678630.45,1720637.84,1957992.62,367863.05,735726.09,854403.48,50.0,854353.48,18.67,196497.01,657837.81
2023-09-01,2023,9,Accessories,Southeast US,Base,E-Commerce,Noida,1.0,0.835,0.9777,1.0304,0.111,0.593,0,61676.0,59.46,3667518.38,1715440.29,1952078.09,366751.84,733503.68,851822.58,50.0,851772.58,18.67,195903.4,655850.51
2023-09-01,2023,9,Accessories,Southeast US,Base,E-Commerce,Gurugram,1.0,0.835,0.9777,1.0304,0.0819,0.5835,0,60683.0,60.0,3641166.99,1703114.72,1938052.27,364116.7,728233.4,845702.17,50.0,845652.17,18.67,194495.71,651137.8
2023-09-01,2023,9,Accessories,Southeast US,Base,E-Commerce,Delhi,1.0,0.835,0.9777,1.0304,0.4327,0.7166,0,74529.0,53.53,3989420.98,1866006.59,2123414.39,398942.1,797884.2,926588.09,50.0,926538.09,18.67,213099.47,713419.96
2023-09-01,2023,9,Accessories,Southeast US,Base,Mobile App,Noida,1.0,0.835,0.9777,1.0304,0.2023,0.6245,0,64951.0,57.78,3752829.15,1755343.44,1997485.71,375282.92,750565.83,871636.97,50.0,871586.97,18.67,200460.71,671107.59
2023-09-01,2023,9,Accessories,Southeast US,Base,Mobile App,Gurugram,1.0,0.835,0.9777,1.0304,0.2935,0.6586,0,68500.0,56.1,3842632.61,1797347.99,2045284.62,384263.26,768526.52,892494.84,50.0,892444.84,18.67,205258.02,687168.15
2023-09-01,2023,9,Accessories,Southeast US,Base,Mobile App,Delhi,1.0,0.835,0.9777,1.0304,0.4341,0.7172,0,74592.0,53.5,3990931.02,1866712.9,2124218.12,399093.1,798186.2,926938.81,50.0,926888.81,18.67,213180.13,713690.01
2023-09-01,2023,9,Accessories,Southeast US,Base,Wholesale,Noida,1.0,0.835,0.9777,1.0304,0.091,0.5864,0,60991.0,59.83,3649359.7,1706946.77,1942412.93,364935.97,729871.94,847605.02,50.0,847555.02,18.67,194933.36,652602.99
2023-09-01,2023,9,Accessories,Southeast US,Base,Wholesale,Gurugram,1.0,0.835,0.9777,1.0304,0.0517,0.5739,0,59684.0,60.56,3614403.2,1690596.26,1923806.94,361440.32,722880.64,839485.98,50.0,839435.98,18.67,193065.98,646351.33
2023-09-01,2023,9,Accessories,Southeast US,Base,Wholesale,Delhi,1.0,0.835,0.9777,1.0304,0.1926,0.621,0,64588.0,57.96,3743499.53,1750979.62,1992519.92,374349.95,748699.91,869470.06,50.0,869420.06,18.67,199962.32,669439.07
2023-09-01,2023,9,Accessories,Southeast US,Base,Outlet,Noida,1.0,0.835,0.9777,1.0304,0.1811,0.6169,0,64165.0,58.17,3732580.23,1745872.23,1986707.99,373258.02,746516.05,866933.93,50.0,866883.93,18.67,199379.01,667486.25
2023-09-01,2023,9,Accessories,Southeast US,Base,Outlet,Gurugram,1.0,0.835,0.9777,1.0304,0.1354,0.6011,0,62523.0,59.02,3689818.95,1725871.13,1963947.82,368981.89,737963.79,857002.14,50.0,856952.14,18.67,197094.7,659838.77
2023-09-01,2023,9,Accessories,Southeast US,Base,Outlet,Delhi,1.0,0.835,0.9777,1.0304,0.0958,0.588,0,61155.0,59.75,3653722.53,1708987.44,1944735.1,365372.25,730744.51,848618.34,50.0,848568.34,18.67,195166.42,653383.25
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,Physical Stores,Noida,1.0,0.835,0.9777,1.0304,0.212,0.5615,0,58404.0,66.24,3868769.44,1809573.2,2059196.24,386876.94,773753.89,898565.41,50.0,898515.41,18.67,206654.25,691842.49
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,Physical Stores,Gurugram,1.0,0.835,0.9777,1.0304,0.0533,0.5136,0,53416.0,69.61,3718272.24,1739179.83,1979092.4,371827.22,743654.45,863610.73,50.0,863560.73,18.67,198614.68,664927.39
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,Physical Stores,Delhi,1.0,0.835,0.9777,1.0304,0.2072,0.56,0,58241.0,66.34,3863976.97,1807331.57,2056645.39,386397.7,772795.39,897452.3,50.0,897402.3,18.67,206398.24,690985.4
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,E-Commerce,Noida,1.0,0.835,0.9777,1.0304,0.1274,0.5351,0,55658.0,68.04,3786847.21,1771255.0,2015592.21,378684.72,757369.44,879538.05,50.0,879488.05,18.67,202277.96,677191.42
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,E-Commerce,Gurugram,1.0,0.835,0.9777,1.0304,0.2686,0.5804,0,60361.0,65.04,3925853.08,1836273.43,2089579.65,392585.31,785170.62,911823.73,50.0,911773.73,18.67,209703.66,702051.4
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,E-Commerce,Delhi,1.0,0.835,0.9777,1.0304,0.2571,0.5764,0,59954.0,65.28,3914060.58,1830757.62,2083302.96,391406.06,782812.12,909084.79,50.0,909034.79,18.67,209073.71,699942.41
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,Mobile App,Noida,1.0,0.835,0.9777,1.0304,0.1295,0.5358,0,55723.0,67.99,3788818.57,1772177.08,2016641.49,378881.86,757763.71,879995.92,50.0,879945.92,18.67,202383.27,677543.98
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,Mobile App,Gurugram,1.0,0.835,0.9777,1.0304,0.2002,0.5577,0,58008.0,66.49,3857092.73,1804111.55,2052981.18,385709.27,771418.55,895853.36,50.0,895803.36,18.67,206030.48,689754.22
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,Mobile App,Delhi,1.0,0.835,0.9777,1.0304,0.2244,0.5656,0,58825.0,65.98,3881123.02,1815351.45,2065771.57,388112.3,776224.6,901434.67,50.0,901384.67,18.67,207314.18,694051.82
2023-09-01,2023,9,Accessories,Southeast US,Optimistic,Wholesale,Noida,1.0,0.835,0.9777,1.0304,0.2539,0.5754,0,59844.0,65.35,3910862.85,1829261.92,2081600.94,391086.29,782172.57,908342.08,50.0,908292.08,18.67,208902.89,699370.53
